cell_id,lat,lon,distance_km,G_WSM,G_CMT,G_v04b_total,slab2_covered,slab2_node_count,slab2_regions,slab2_depth_km,slab2_dip_deg,slab2_strike_deg,slab2_uncertainty_km,slab2_strike_coherence,Q_slab,A_slab,G_slab,G_v04c_total,T13_exact_none_%,T18_exact_none_%,T13_ever_none_%,T18_ever_none_%,T13_first_none_%,T18_first_none_%,T13_exact_v03_%,T18_exact_v03_%,T13_ever_v03_%,T18_ever_v03_%,T13_first_v03_%,T18_first_v03_%,T13_exact_v04a_%,T18_exact_v04a_%,T13_ever_v04a_%,T18_ever_v04a_%,T13_first_v04a_%,T18_first_v04a_%,T13_exact_v04b_%,T18_exact_v04b_%,T13_ever_v04b_%,T18_ever_v04b_%,T13_first_v04b_%,T18_first_v04b_%,T13_exact_v04c_%,T18_exact_v04c_%,T13_ever_v04c_%,T18_ever_v04c_%,T13_first_v04c_%,T18_first_v04c_%,DeltaEver_v04c_vs_v04b_T18_pp,DeltaExact_v04c_vs_v04b_T18_pp,Rank_first_v04c_T18,Rank_ever_v04c_T18
832,42.5,142.5,1511.6435462586617,0.9876640974251412,0.9265413253096454,0.915111601789045,True,9779,kur,83.12311700471192,21.44233191398499,37.93330381111229,15.319505773724233,0.7125023787080735,0.08541546108405966,0.25666246878285875,0.9792152125720311,0.9671357091099229,0.0,0.02,0.01,0.1,0.01,0.09,0.02,0.02,0.05,0.12,0.05,0.11,0.02,0.02,0.04,0.12,0.04,0.11,0.02,0.02,0.03,0.12,0.03,0.11,0.03,0.02,0.04,0.12,0.04,0.11,0.0,0.0,5,18
833,42.5,147.5,1839.6486199206063,1.0453615855644958,0.9364385384860825,0.9789168753755103,True,4806,kur,30.517348756580258,15.415144101037441,57.07193388737163,11.90049345584699,0.9706023938532301,0.16735651431144474,0.08285691634826124,0.9301883875509176,0.9723832076839088,0.0,0.05,0.0,0.06,0.0,0.04,0.0,0.02,0.0,0.07,0.0,0.06,0.0,0.02,0.0,0.07,0.0,0.06,0.0,0.02,0.0,0.07,0.0,0.06,0.0,0.02,0.0,0.07,0.0,0.06,0.0,0.0,240,339
834,42.5,152.5,2205.237843070263,1.0994973802595587,0.9558768462597211,1.0509840883133323,True,386,kur,13.175071634871752,7.363374949217648,55.05189318554927,8.992705094133937,0.9996221271395178,0.3012836314456639,0.004930030324912736,0.850843521716595,0.9355002231382131,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.05,0.0,0.05,0.0,0.01,0.0,0.05,0.0,0.05,0.0,0.01,0.0,0.05,0.0,0.05,0.0,0.02,0.0,0.05,0.0,0.05,0.0,0.01,366,618
835,42.5,157.5,2591.7156982522806,1.1683822504294938,0.9760770430825714,1.1404310921893808,False,0,,,,,,0.0,0.0,0.5,1.0,1.1404310921893808,0.0,0.02,0.01,0.04,0.01,0.03,0.0,0.02,0.01,0.08,0.01,0.07,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.0,66,146
836,42.5,162.5,2990.059246134088,1.1943594090731058,0.9912255009644187,1.1838795035900564,False,0,,,,,,0.0,0.0,0.5,1.0,1.1838795035900564,0.0,0.06,0.01,0.08,0.01,0.03,0.0,0.07,0.01,0.1,0.01,0.03,0.0,0.07,0.01,0.1,0.01,0.03,0.0,0.07,0.01,0.1,0.01,0.03,0.0,0.07,0.01,0.1,0.01,0.03,0.0,0.0,665,83
837,42.5,167.5,3395.0809901462617,1.1179500852325965,0.999503293585186,1.1173947922538197,False,0,,,,,,0.0,0.0,0.5,1.0,1.1173947922538197,0.02,0.02,0.02,0.06,0.02,0.05,0.0,0.04,0.02,0.09,0.02,0.08,0.0,0.04,0.02,0.1,0.02,0.08,0.0,0.04,0.02,0.1,0.02,0.08,0.0,0.04,0.02,0.1,0.02,0.08,0.0,0.0,66,83
838,42.5,172.5,3803.56311637436,0.8206688612309706,1.0020626853390835,0.822361642859274,False,0,,,,,,0.0,0.0,0.5,1.0,0.822361642859274,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,526,762
839,42.5,177.5,4213.345850036377,0.7787892719961131,1.001570034905875,0.7800119983374679,False,0,,,,,,0.0,0.0,0.5,1.0,0.7800119983374679,0.0,0.02,0.0,0.06,0.0,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.01,0.06,0.01,0.04,0.0,0.0,526,472
840,47.5,-177.5,4612.31500029777,0.9333827342489291,0.9802343401978404,0.9149338086585552,False,0,,,,,,0.0,0.0,0.5,1.0,0.9149338086585552,0.0,0.05,0.0,0.07,0.0,0.04,0.0,0.01,0.0,0.07,0.0,0.06,0.0,0.01,0.0,0.07,0.0,0.06,0.0,0.01,0.0,0.07,0.0,0.06,0.0,0.01,0.0,0.07,0.0,0.06,0.0,0.0,240,339
841,47.5,-172.5,4987.860641316053,0.9098451054161528,1.0,0.9098451054161528,False,0,,,,,,0.0,0.0,0.5,1.0,0.9098451054161528,0.0,0.02,0.01,0.05,0.01,0.04,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.0,240,339
842,47.5,-167.5,5362.632904068948,0.8986221614373192,1.0082080983883532,0.9059981405523514,False,0,,,,,,0.0,0.0,0.5,1.0,0.9059981405523514,0.0,0.02,0.01,0.06,0.01,0.04,0.01,0.02,0.02,0.06,0.02,0.04,0.01,0.02,0.02,0.06,0.02,0.04,0.01,0.02,0.02,0.06,0.02,0.04,0.01,0.02,0.02,0.06,0.02,0.04,0.0,0.0,526,472
843,47.5,-162.5,5735.310351259636,0.9045266392320962,1.0124525626923595,0.9157903139140431,False,0,,,,,,0.0,0.0,0.5,1.0,0.9157903139140431,0.0,0.03,0.0,0.07,0.0,0.05,0.0,0.03,0.0,0.07,0.0,0.05,0.0,0.03,0.0,0.07,0.0,0.05,0.0,0.03,0.0,0.07,0.0,0.05,0.0,0.03,0.0,0.07,0.0,0.05,0.0,0.0,366,339
844,47.5,-157.5,6104.722442495946,0.9418833602896933,1.0172115363141527,0.9580946199490156,False,0,,,,,,0.0,0.0,0.5,1.0,0.9580946199490156,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.0,818,762
845,47.5,-152.5,6469.789087643719,1.0037840991984621,1.0214197821714377,1.025284935950446,False,0,,,,,,0.0,0.0,0.5,1.0,1.025284935950446,0.0,0.02,0.02,0.09,0.02,0.08,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.02,0.02,0.09,0.02,0.07,0.0,0.01,0.02,0.09,0.02,0.08,0.0,-0.01,66,146
846,47.5,-147.5,6829.478043076542,1.0826513676760492,1.0238028841305602,1.1084215927346348,False,0,,,,,,0.0,0.0,0.5,1.0,1.1084215927346348,0.0,0.0,0.01,0.06,0.01,0.06,0.0,0.02,0.01,0.08,0.01,0.08,0.0,0.02,0.01,0.08,0.01,0.08,0.0,0.02,0.01,0.08,0.01,0.08,0.0,0.02,0.01,0.08,0.01,0.08,0.0,0.0,66,221
847,47.5,-142.5,7182.773954210947,1.2553866865459484,1.023407428629897,1.2847720608141957,False,0,,,,,,0.0,0.0,0.5,1.0,1.2847720608141957,0.0,0.06,0.0,0.09,0.0,0.04,0.0,0.07,0.0,0.09,0.0,0.02,0.0,0.07,0.0,0.09,0.0,0.02,0.0,0.07,0.0,0.09,0.0,0.02,0.0,0.07,0.0,0.09,0.0,0.02,0.0,0.0,818,146
848,47.5,-137.5,7528.655249127849,1.231952881374611,1.0201736638640548,1.2568058846998162,False,0,,,,,,0.0,0.0,0.5,1.0,1.2568058846998162,0.0,0.02,0.01,0.05,0.01,0.04,0.0,0.02,0.01,0.06,0.01,0.05,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.03,0.01,0.07,0.01,0.06,0.0,0.0,240,339
849,47.5,-132.5,7866.076573337707,1.2101774437233463,1.0,1.2101774437233463,False,0,,,,,,0.0,0.0,0.5,1.0,1.2101774437233463,0.01,0.04,0.02,0.08,0.02,0.07,0.01,0.04,0.02,0.09,0.02,0.08,0.01,0.04,0.02,0.09,0.02,0.08,0.01,0.04,0.02,0.09,0.02,0.08,0.01,0.04,0.02,0.09,0.02,0.08,0.0,0.0,66,146
850,47.5,-127.5,8193.955407404806,1.1763620615180717,1.0,1.1763620615180717,True,2948,cas,13.948536002907263,8.42016186931313,154.133879993039,9.431438037843417,0.8984885985149239,0.2685383715283838,0.26805322322875713,0.9377133902845929,1.1030904569082838,0.0,0.02,0.02,0.05,0.02,0.04,0.0,0.01,0.02,0.05,0.02,0.04,0.0,0.01,0.02,0.05,0.02,0.04,0.0,0.01,0.02,0.05,0.02,0.04,0.0,0.01,0.02,0.05,0.02,0.04,0.0,0.0,526,618
851,47.5,-122.5,8511.16214696087,1.147365148082422,1.0,1.147365148082422,True,9931,cas,69.51942592880077,21.675041421528658,160.79994227905183,12.31628575439388,0.7684649840356551,0.1342357078851137,0.47417384019995734,0.9965332071572872,1.1433874707990719,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.02,0.0,0.05,0.0,0.03,0.0,0.02,0.0,0.05,0.0,0.03,0.0,0.02,0.0,0.05,0.0,0.03,0.0,0.02,0.0,0.05,0.0,0.03,0.0,0.0,665,618
852,47.5,-117.5,8816.513374571063,1.1156927299038708,1.0,1.1156927299038708,True,1621,cas,318.19906740137685,51.94108856471342,6.000786928658743,14.272153927020732,0.7381032191095542,0.1060797326629012,0.6679083242849393,1.0178116701520221,1.1355650807999276,0.0,0.01,0.0,0.08,0.0,0.08,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.04,0.0,0.09,0.0,0.07,0.0,0.0,135,146
853,47.5,-112.5,9108.768385264244,1.081797746691872,1.0,1.081797746691872,False,0,,,,,,0.0,0.0,0.5,1.0,1.081797746691872,0.01,0.01,0.01,0.08,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.03,0.01,0.09,0.01,0.08,0.0,0.0,66,146
854,47.5,-107.5,9386.62927757751,1.0625138046158165,1.0,1.0625138046158165,False,0,,,,,,0.0,0.0,0.5,1.0,1.0625138046158165,0.0,0.01,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.0,665,762
855,47.5,-102.5,9648.745100972988,0.9896749948126042,1.0,0.9896749948126042,False,0,,,,,,0.0,0.0,0.5,1.0,0.9896749948126042,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.01,0.01,0.03,0.01,0.03,0.0,0.0,665,868
856,47.5,-97.5,9893.720651932554,1.0576055672070166,1.0,1.0576055672070166,False,0,,,,,,0.0,0.0,0.5,1.0,1.0576055672070166,0.0,0.01,0.01,0.05,0.01,0.04,0.0,0.02,0.01,0.06,0.01,0.04,0.0,0.02,0.01,0.06,0.01,0.04,0.0,0.02,0.01,0.06,0.01,0.04,0.0,0.02,0.01,0.06,0.01,0.04,0.0,0.0,526,472
857,47.5,-92.5,10120.130515077522,1.2118690333164772,1.0,1.2118690333164772,False,0,,,,,,0.0,0.0,0.5,1.0,1.2118690333164772,0.0,0.01,0.01,0.04,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.0,526,762
858,47.5,-87.5,10326.53882436618,1.2590698442936819,1.0,1.2590698442936819,False,0,,,,,,0.0,0.0,0.5,1.0,1.2590698442936819,0.0,0.06,0.02,0.12,0.02,0.1,0.0,0.06,0.02,0.12,0.02,0.1,0.0,0.05,0.02,0.12,0.02,0.1,0.0,0.05,0.02,0.12,0.02,0.1,0.0,0.05,0.02,0.12,0.02,0.1,0.0,0.0,13,18
859,47.5,-82.5,10511.52494463205,1.262127441941781,1.0,1.262127441941781,False,0,,,,,,0.0,0.0,0.5,1.0,1.262127441941781,0.0,0.01,0.01,0.06,0.01,0.05,0.0,0.03,0.01,0.06,0.01,0.03,0.0,0.03,0.01,0.06,0.01,0.03,0.0,0.03,0.01,0.06,0.01,0.03,0.0,0.03,0.01,0.06,0.01,0.03,0.0,0.0,665,472
860,47.5,-77.5,10673.714828565062,1.2696968836126894,1.0,1.2696968836126894,False,0,,,,,,0.0,0.0,0.5,1.0,1.2696968836126894,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.03,0.0,0.03,0.0,0.02,0.0,0.03,0.0,0.03,0.0,0.0,665,868
861,47.5,-72.5,10811.81719768229,1.2748946647535266,1.0,1.2748946647535266,False,0,,,,,,0.0,0.0,0.5,1.0,1.2748946647535266,0.0,0.04,0.03,0.12,0.03,0.09,0.0,0.06,0.03,0.13,0.03,0.08,0.0,0.06,0.03,0.13,0.03,0.08,0.0,0.06,0.03,0.13,0.03,0.08,0.0,0.06,0.03,0.13,0.03,0.08,0.0,0.0,66,11
862,47.5,-67.5,10924.662977178414,1.2746812707037791,1.0,1.2746812707037791,False,0,,,,,,0.0,0.0,0.5,1.0,1.2746812707037791,0.0,0.02,0.0,0.07,0.0,0.06,0.0,0.03,0.0,0.08,0.0,0.06,0.0,0.03,0.0,0.08,0.0,0.06,0.0,0.03,0.0,0.08,0.0,0.06,0.0,0.03,0.0,0.08,0.0,0.06,0.0,0.0,240,221
863,47.5,97.5,3239.7284256068615,0.8190886518651224,1.0,0.8190886518651224,False,0,,,,,,0.0,0.0,0.5,1.0,0.8190886518651224,0.0,0.03,0.01,0.07,0.01,0.04,0.01,0.01,0.02,0.07,0.02,0.06,0.0,0.01,0.01,0.07,0.01,0.06,0.0,0.01,0.01,0.07,0.01,0.06,0.0,0.01,0.01,0.07,0.01,0.06,0.0,0.0,240,339
864,47.5,102.5,2890.696229525225,0.7063007007080941,1.0,0.7063007007080941,False,0,,,,,,0.0,0.0,0.5,1.0,0.7063007007080941,0.0,0.03,0.0,0.08,0.0,0.07,0.01,0.03,0.01,0.1,0.01,0.08,0.0,0.02,0.0,0.09,0.0,0.08,0.0,0.02,0.0,0.09,0.0,0.08,0.0,0.02,0.0,0.09,0.0,0.08,0.0,0.0,66,146
865,47.5,107.5,2559.978592789882,0.7682761996242282,1.0,0.7682761996242282,False,0,,,,,,0.0,0.0,0.5,1.0,0.7682761996242282,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.0,665,618
866,47.5,112.5,2257.0071002758464,0.936251380193589,1.0,0.936251380193589,False,0,,,,,,0.0,0.0,0.5,1.0,0.936251380193589,0.0,0.02,0.0,0.03,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.0,665,762
867,47.5,117.5,1995.6880060017488,1.0182968745134182,1.0,1.0182968745134182,False,0,,,,,,0.0,0.0,0.5,1.0,1.0182968745134182,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.0,665,618
868,47.5,122.5,1795.330544778286,0.9407156065819713,1.0,0.9407156065819713,False,0,,,,,,0.0,0.0,0.5,1.0,0.9407156065819713,0.0,0.0,0.01,0.02,0.01,0.02,0.0,0.03,0.02,0.07,0.02,0.06,0.0,0.04,0.02,0.07,0.02,0.06,0.0,0.04,0.02,0.07,0.02,0.06,0.0,0.04,0.02,0.07,0.02,0.06,0.0,0.0,240,339
869,47.5,127.5,1678.6519149557116,0.7470938305197368,1.0,0.7470938305197368,False,0,,,,,,0.0,0.0,0.5,1.0,0.7470938305197368,0.0,0.03,0.0,0.04,0.0,0.02,0.01,0.01,0.01,0.05,0.01,0.05,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.04,0.0,0.02,0.0,0.0,818,762
870,47.5,132.5,1663.7486410777276,0.7886138255135464,1.0,0.7886138255135464,True,823,kur,477.21792112627367,28.87284636852019,20.367623674223776,10.569355359718179,0.9577176695828262,0.25385407896408724,0.25311464400203093,0.9373271453434148,0.7391891458469623,0.0,0.02,0.01,0.07,0.01,0.05,0.01,0.0,0.03,0.09,0.03,0.09,0.01,0.01,0.02,0.09,0.02,0.09,0.01,0.01,0.02,0.09,0.02,0.09,0.01,0.01,0.02,0.09,0.02,0.09,0.0,0.0,29,146
871,47.5,137.5,1753.2637727091308,0.8143651974379119,0.9794135261914184,0.797600289630236,True,4227,kur,390.02593827699036,34.95467658160446,73.14079655097082,13.201166589279016,0.9133872913696669,0.155479112088689,0.8089253431604132,1.0480314380562745,0.8534803289738367,0.0,0.0,0.0,0.05,0.0,0.05,0.01,0.02,0.01,0.09,0.01,0.07,0.01,0.02,0.01,0.08,0.01,0.07,0.01,0.02,0.01,0.08,0.01,0.07,0.01,0.02,0.01,0.08,0.01,0.07,0.0,0.0,135,221
872,47.5,142.5,1932.4879779704577,0.9331732349320084,0.9094546338393265,0.8486787226837494,True,8288,kur,432.7389989068038,39.320359459531566,75.93833815964022,14.416571282004252,0.9693980294766292,0.1323414059015311,0.8213717262050948,1.0425307860629842,0.9728618261466045,0.0,0.02,0.01,0.05,0.01,0.04,0.0,0.01,0.01,0.06,0.01,0.05,0.0,0.01,0.01,0.06,0.01,0.05,0.0,0.01,0.01,0.06,0.01,0.05,0.0,0.01,0.01,0.06,0.01,0.05,0.0,0.0,366,472
873,47.5,147.5,2178.909459209553,0.9775184028986813,0.8320876784989488,0.8133810185579639,True,9902,kur,339.25779651354793,44.43573626177263,60.53763556481735,21.149793445010236,0.9166204616103653,0.059053748415828757,0.5282451389243379,1.001667981328008,0.9791488853425006,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.07,0.0,0.06,0.0,0.03,0.0,0.06,0.0,0.05,0.0,0.03,0.0,0.06,0.0,0.05,0.0,0.03,0.0,0.06,0.0,0.05,0.0,0.0,366,472
874,47.5,152.5,2471.846689894291,1.0212727461503444,0.8005992959578877,0.8176302415489443,True,8854,kur,71.9338673126234,24.39018414211961,41.14578403177001,15.54140485756982,0.9757545291878069,0.10524959251216118,0.06697744367142079,0.9544245523978426,0.9747277836206579,0.0,0.0,0.01,0.06,0.01,0.06,0.02,0.01,0.03,0.08,0.03,0.07,0.02,0.01,0.03,0.08,0.03,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.02,0.01,0.03,0.08,0.03,0.07,0.0,0.0,135,221
875,47.5,157.5,2795.9114834929374,1.0395036082967093,0.8345626009346006,0.8675308350210039,True,2228,kur,17.109763474171395,10.42718068941362,42.495300943152145,9.4282555572689,0.9957637485476731,0.24464575409003422,0.027238768292292926,0.8843409719643346,0.9192756313215449,0.01,0.02,0.03,0.08,0.03,0.06,0.01,0.03,0.04,0.1,0.04,0.07,0.01,0.03,0.04,0.1,0.04,0.07,0.01,0.03,0.04,0.1,0.04,0.07,0.01,0.03,0.04,0.1,0.04,0.07,0.0,0.0,135,83
876,47.5,162.5,3140.5650394008007,1.016194196191255,0.8724560296627015,0.8865847537753028,False,0,,,,,,0.0,0.0,0.5,1.0,0.8865847537753028,0.0,0.0,0.01,0.04,0.01,0.04,0.0,0.02,0.02,0.06,0.02,0.05,0.0,0.02,0.02,0.06,0.02,0.05,0.0,0.02,0.02,0.06,0.02,0.05,0.0,0.02,0.02,0.06,0.02,0.05,0.0,0.0,366,472
877,47.5,167.5,3498.7161250388194,0.7827639340977133,0.9078846714215364,0.7106593771089316,False,0,,,,,,0.0,0.0,0.5,1.0,0.7106593771089316,0.0,0.04,0.0,0.05,0.0,0.04,0.0,0.01,0.0,0.05,0.0,0.04,0.0,0.01,0.0,0.05,0.0,0.04,0.0,0.02,0.0,0.05,0.0,0.04,0.0,0.02,0.0,0.05,0.0,0.04,0.0,0.0,526,618
878,47.5,172.5,3865.519552254753,0.9642484065235376,0.9385067093174326,0.9049535989709833,False,0,,,,,,0.0,0.0,0.5,1.0,0.9049535989709833,0.01,0.02,0.03,0.05,0.03,0.05,0.0,0.02,0.03,0.06,0.03,0.05,0.0,0.02,0.03,0.06,0.03,0.05,0.0,0.02,0.03,0.06,0.03,0.05,0.0,0.02,0.03,0.06,0.03,0.05,0.0,0.0,366,472
879,47.5,177.5,4237.5567851140595,0.9711195906265184,0.9629445761029647,0.9351343425411374,False,0,,,,,,0.0,0.0,0.5,1.0,0.9351343425411374,0.0,0.01,0.01,0.05,0.01,0.05,0.0,0.02,0.01,0.07,0.01,0.06,0.0,0.02,0.01,0.07,0.01,0.06,0.0,0.02,0.01,0.07,0.01,0.06,0.0,0.02,0.01,0.07,0.01,0.06,0.0,0.0,240,339
880,52.5,-177.5,4656.430367767824,1.0842895238960069,0.9851470513016731,1.068184627223446,True,4464,alu,43.38621515248269,23.169958684288318,86.36365801525517,15.872420105808857,0.9829930236410744,0.10620945546811968,0.4083723498212704,0.9902682771686938,1.073737518780562,0.0,0.05,0.01,0.08,0.01,0.05,0.0,0.07,0.01,0.11,0.01,0.05,0.0,0.07,0.01,0.11,0.01,0.06,0.0,0.07,0.01,0.11,0.01,0.06,0.0,0.07,0.01,0.11,0.01,0.06,0.0,0.0,240,40
881,52.5,-172.5,4993.4198334667535,1.0449413630560873,1.0347502306909937,1.0812533164808478,True,4845,alu,42.5423518103622,22.349031140774006,75.76714680588874,16.0203513351569,0.9298887439241443,0.09330061934551855,0.32657199623149646,0.9838190598365417,1.0280332293861543,0.02,0.04,0.02,0.07,0.02,0.04,0.02,0.04,0.02,0.08,0.02,0.05,0.02,0.04,0.02,0.08,0.02,0.04,0.02,0.05,0.02,0.08,0.01,0.03,0.02,0.04,0.02,0.08,0.02,0.04,0.0,-0.010000000000000002,526,221
882,52.5,-167.5,5331.748795260094,1.0216612002746417,1.0477460026112653,1.0704414386107832,True,5535,alu,40.167741396197286,20.185056694258098,68.75875473496811,14.484858307751507,0.9753999931367737,0.11798031037840873,0.20922990499390468,0.9656948539424215,0.9866129635778591,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,818,918
883,52.5,-162.5,5669.717096024905,1.0186209263945296,1.0602723970228243,1.0800156512859378,True,3664,alu,24.92813390012793,14.449783958641502,67.90181483557907,13.966943191871914,0.9789438894911903,0.13704700236565434,0.1743578260545337,0.9553717162169388,0.9731616226240299,0.0,0.03,0.0,0.07,0.0,0.04,0.0,0.05,0.0,0.09,0.0,0.06,0.0,0.05,0.0,0.09,0.0,0.06,0.0,0.05,0.0,0.09,0.0,0.06,0.0,0.05,0.0,0.09,0.0,0.06,0.0,0.0,240,146
884,52.5,-157.5,6005.848139800263,1.0479702738751864,1.0705481979345601,1.1219026881860683,True,1744,alu,11.890493062706518,6.546298621515132,61.87332759709458,9.131348318079814,0.9523240828064254,0.2875819693157045,0.06777575554067655,0.8757001005923952,0.9177076742503407,0.0,0.02,0.01,0.05,0.01,0.05,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.01,0.01,0.06,0.01,0.06,0.0,0.0,240,472
885,52.5,-152.5,6338.818128502145,1.097227532505577,1.0770459688419745,1.1817644907875582,True,21,alu,6.841806093851427,2.6909660384761898,37.14692171683292,6.286211354390952,0.9768289072097446,0.48520043140909447,0.015409794462500539,0.7648766232165835,0.8392436899631297,0.01,0.01,0.02,0.08,0.02,0.07,0.01,0.02,0.02,0.08,0.02,0.06,0.02,0.02,0.03,0.08,0.03,0.06,0.02,0.03,0.03,0.09,0.03,0.07,0.01,0.02,0.02,0.08,0.02,0.06,-0.009999999999999995,-0.009999999999999998,240,221
886,52.5,-147.5,6667.404317519744,1.1430068048158946,1.0784002907863814,1.2326188706842733,False,0,,,,,,0.0,0.0,0.5,1.0,1.2326188706842733,0.0,0.02,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.04,0.0,0.03,0.0,0.0,665,762
887,52.5,-142.5,6990.446751340662,1.1420819427133024,1.0735801098470255,1.2261164575124515,False,0,,,,,,0.0,0.0,0.5,1.0,1.2261164575124515,0.01,0.02,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.01,0.01,0.08,0.01,0.07,0.0,0.0,135,221
888,52.5,-137.5,7306.819707457193,1.1490815980638651,1.062675812252808,1.2211012205672724,False,0,,,,,,0.0,0.0,0.5,1.0,1.2211012205672724,0.01,0.06,0.01,0.09,0.01,0.06,0.0,0.05,0.01,0.09,0.01,0.06,0.0,0.05,0.01,0.09,0.01,0.06,0.0,0.04,0.01,0.09,0.01,0.06,0.0,0.04,0.01,0.09,0.01,0.06,0.0,0.0,240,146
889,52.5,-132.5,7615.410327661308,1.1281356524606174,1.04768419876841,1.1819298971502794,False,0,,,,,,0.0,0.0,0.5,1.0,1.1819298971502794,0.0,0.02,0.0,0.03,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.0,818,868
890,52.5,-127.5,7915.102795370539,1.0889197277365221,1.0320713637666534,1.1238428684374453,True,104,cas,23.040014654868372,12.063849348116674,146.31533036792933,10.616119929231706,0.9836420062812314,0.2477119597743199,0.3853835365314892,0.9716081312118134,1.0580032617057589,0.0,0.03,0.0,0.05,0.0,0.03,0.0,0.04,0.0,0.07,0.0,0.04,0.0,0.04,0.0,0.07,0.0,0.04,0.0,0.05,0.0,0.07,0.0,0.03,0.0,0.05,0.0,0.07,0.0,0.03,0.0,0.0,665,339
